QUANTITYORDERED,PRICEEACH,SALES,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE
25,80.54,2013.5,Shipped,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
39,71.98,2807.22,Shipped,11,2003,Classic Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
44,69.84,3072.96,Shipped,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
25,76.26,1906.5,Shipped,11,2003,Classic Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
45,76.26,3431.7,Shipped,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Medium
25,83.39,2084.75,Shipped,1,2004,Classic Cars,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Small
37,57.73,2136.01,Shipped,3,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
30,66.99,2009.7,Shipped,4,2004,Classic Cars,Mini Caravy,Strasbourg,France,EMEA,Small
36,75.55,2719.8,Shipped,7,2004,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Small
26,60.58,1575.08,Shipped,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
23,73.41,1688.43,Shipped,9,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
23,72.7,1672.1,Shipped,10,2003,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small
25,66.99,1674.75,Shipped,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
21,100,3472.98,Shipped,11,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
26,63.43,1649.18,Shipped,11,2004,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
44,85.25,3751,Resolved,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,USA,NA,Medium
24,100,4536,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
66,66.99,4421.34,On Hold,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Medium
36,57.73,2078.28,In Process,5,2005,Classic Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
36,85.25,3069,Shipped,3,2003,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
22,77.9,1713.8,Shipped,5,2003,Classic Cars,Signal Gift Stores,Las Vegas,USA,NA,Small
25,60.26,1506.5,Shipped,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
37,72.76,2692.12,Shipped,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
32,75.69,2422.08,Shipped,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,USA,NA,Small
47,74.22,3488.34,Shipped,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
37,69.82,2583.34,Shipped,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,NA,Small
20,62.47,1249.4,Shipped,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Small
41,82.31,3374.71,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
21,60.26,1265.46,Shipped,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,NA,Small
22,76.43,1681.46,Shipped,4,2004,Classic Cars,Mini Caravy,Strasbourg,France,EMEA,Small
40,80.1,3204,Shipped,7,2004,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Medium
32,74.96,2398.72,Shipped,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
36,66.14,2381.04,Shipped,9,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
27,72.02,1944.54,Shipped,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small
26,87.45,2273.7,Shipped,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
30,70.55,2116.5,Shipped,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,NA,Small
23,56.84,1307.32,Shipped,11,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
29,59.53,1726.37,Shipped,11,2004,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
21,60.37,1267.77,Resolved,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,USA,NA,Small
34,100,3441.82,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
26,76.43,1987.18,On Hold,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
60,64.67,3880.2,In Process,5,2005,Classic Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
35,55.49,1942.15,Shipped,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
47,69.36,3259.92,Shipped,4,2003,Classic Cars,Classic Legends Inc.,NYC,USA,NA,Medium
20,60.69,1213.8,Shipped,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Small
20,54.33,1086.6,Shipped,8,2003,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Small
25,65.31,1632.75,Shipped,9,2003,Classic Cars,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Small
25,69.36,1734,Shipped,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
27,68.78,1857.06,Shipped,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
31,60.11,1863.41,Shipped,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Small
44,66.47,2924.68,Shipped,11,2003,Classic Cars,Mini Classics,White Plains,USA,NA,Small
49,46.82,2294.18,Shipped,12,2003,Classic Cars,Diecast Collectables,Boston,USA,NA,Small
26,56.07,1457.82,Shipped,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,EMEA,Small
36,54.33,1955.88,Shipped,3,2004,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
44,52.6,2314.4,Shipped,5,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
28,46.82,1310.96,Shipped,6,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
45,64.74,2913.3,Shipped,7,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
29,46.82,1357.78,Shipped,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
40,53.75,2150,Shipped,9,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Small
45,61.85,2783.25,Shipped,10,2004,Classic Cars,Marta's Replicas Co.,Cambridge,USA,NA,Small
44,53.18,2339.92,Shipped,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
25,69.16,1729,Shipped,11,2004,Classic Cars,Vitachrome Inc.,NYC,USA,NA,Small
45,100,5972.4,Shipped,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
48,47.4,2275.2,Shipped,12,2004,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Small
44,60.76,2673.44,Shipped,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
25,97.27,2431.75,Shipped,1,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
22,91.76,2018.72,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
31,50.29,1558.99,Shipped,3,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
21,52.6,1104.6,Shipped,5,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
55,46.82,2575.1,In Process,5,2005,Classic Cars,La Rochelle Gifts,Nantes,France,EMEA,Small
25,100,2845.75,Shipped,2,2003,Motorcycles,Land of Toys Inc.,NYC,USA,NA,Small
35,98.05,3431.75,Shipped,4,2003,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
35,93.54,3273.9,Shipped,7,2003,Motorcycles,Lyon Souveniers,Paris,France,EMEA,Medium
43,95.8,4119.4,Shipped,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,NA,Medium
44,100,5355.68,Shipped,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,NA,Medium
50,100,5747.5,Shipped,10,2003,Motorcycles,Technics Stores Inc.,Burlingame,USA,NA,Medium
48,100,5355.36,Shipped,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Medium
25,100,2535.75,Shipped,11,2003,Motorcycles,Herkku Gifts,Bergen,Norway,EMEA,Small
39,100,4351.23,Shipped,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,USA,NA,Medium
25,90.16,2254,Shipped,1,2004,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Small
32,91.29,2921.28,Shipped,2,2004,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
20,100,2299,Shipped,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,NA,Small
26,100,2637.18,Shipped,5,2004,Motorcycles,Tekni Collectables Inc.,Newark,USA,NA,Small
42,100,4307.52,Shipped,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,USA,NA,Medium
21,100,2153.76,Shipped,7,2004,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Small
34,100,3716.88,Shipped,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,NA,Medium
47,100,5455.76,Shipped,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
21,100,2650.62,Shipped,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,EMEA,Small
48,100,6437.28,Shipped,11,2004,Motorcycles,Diecast Classics Inc.,Allentown,USA,NA,Medium
30,87.78,2633.4,Shipped,11,2004,Motorcycles,Land of Toys Inc.,NYC,USA,NA,Small
27,84.39,2278.53,Shipped,11,2004,Motorcycles,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
50,96.92,4846,Shipped,1,2005,Motorcycles,Technics Stores Inc.,Burlingame,USA,NA,Medium
38,100,4197.1,Shipped,2,2005,Motorcycles,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Medium
45,100,4597.65,Shipped,3,2005,Motorcycles,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
46,100,5287.7,Shipped,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium
35,100,3550.05,Disputed,5,2005,Motorcycles,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
29,59.37,1721.73,Shipped,3,2003,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
50,59.87,2993.5,Shipped,5,2003,Classic Cars,Atelier graphique,Nantes,France,EMEA,Small
26,49.81,1295.06,Shipped,7,2003,Classic Cars,Reims Collectables,Reims,France,EMEA,Small
47,56.85,2671.95,Shipped,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
23,53.33,1226.59,Shipped,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
34,42.76,1453.84,Shipped,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,USA,NA,Small
34,53.83,1830.22,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Small
47,53.83,2530.01,Shipped,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,NA,Small
45,49.81,2241.45,Shipped,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Small
45,53.33,2399.85,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
36,43.27,1557.72,Shipped,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,NA,Small
21,40.25,845.25,Shipped,4,2004,Classic Cars,Mini Caravy,Strasbourg,France,EMEA,Small
28,48.3,1352.4,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
35,45.28,1584.8,Shipped,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,USA,NA,Small
50,52.32,2616,Shipped,9,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
22,51.32,1129.04,Shipped,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small
45,49.3,2218.5,Shipped,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
48,42.26,2028.48,Shipped,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,NA,Small
20,87.96,1759.2,Shipped,11,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
27,36.21,977.67,Shipped,11,2004,Classic Cars,Reims Collectables,Reims,France,EMEA,Small
38,38.5,1463,Resolved,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,USA,NA,Small
32,100,3970.56,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
64,40.25,2576,On Hold,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
37,60.37,2233.69,In Process,5,2005,Classic Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
28,88.63,2481.64,Shipped,2,2003,Planes,Rovelli Gifts,Bergamo,Italy,EMEA,Small
39,100,4651.53,Shipped,4,2003,Planes,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
41,94.1,3858.1,Shipped,6,2003,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
40,87.54,3501.6,Shipped,8,2003,Planes,Toys4GrownUps.com,Pasadena,USA,NA,Medium
49,100,6433.7,Shipped,10,2003,Planes,Technics Stores Inc.,Burlingame,USA,NA,Medium
27,98.48,2658.96,Shipped,1,2004,Planes,Osaka Souveniers Co.,Osaka,Japan,Japan,Small
34,100,3608.76,Shipped,2,2004,Planes,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
23,96.29,2214.67,Shipped,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Small
31,88.63,2747.53,Shipped,5,2004,Planes,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
34,97.38,3310.92,Cancelled,6,2004,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
25,95.2,2380,Shipped,7,2004,Planes,La Rochelle Gifts,Nantes,France,EMEA,Small
22,100,2310.88,Shipped,8,2004,Planes,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small
32,100,4061.76,Shipped,9,2004,Planes,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium
31,100,3493.7,Shipped,10,2004,Planes,Mini Classics,White Plains,USA,NA,Medium
25,100,2872.25,Shipped,11,2004,Planes,giftsbymail.co.uk,Cowes,UK,EMEA,Small
47,87.54,4114.38,Shipped,11,2004,Planes,Rovelli Gifts,Bergamo,Italy,EMEA,Medium
21,50.65,1063.65,Shipped,11,2004,Planes,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
28,71.73,2008.44,Shipped,12,2004,Planes,Gift Ideas Corp.,Glendale,USA,NA,Small
46,94.1,4328.6,Shipped,2,2005,Planes,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Medium
33,41.71,1376.43,Resolved,3,2005,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Small
43,100,5552.16,Shipped,3,2005,Planes,Reims Collectables,Reims,France,EMEA,Medium
38,96.29,3659.02,On Hold,4,2005,Planes,Tekni Collectables Inc.,Newark,USA,NA,Medium
47,88.63,4165.61,Shipped,5,2005,Planes,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Medium
45,31.2,1404,Shipped,1,2003,Vintage Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
20,35.51,710.2,Shipped,3,2003,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
45,37.84,1702.8,Shipped,5,2003,Vintage Cars,Signal Gift Stores,Las Vegas,USA,NA,Small
36,33.19,1194.84,Shipped,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,NA,Small
37,27.22,1007.14,Shipped,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
31,31.53,977.43,Shipped,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
39,36.84,1436.76,Shipped,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
26,29.21,759.46,Shipped,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
32,37.17,1189.44,Shipped,12,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
20,34.19,683.8,Shipped,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small
42,29.21,1226.82,Shipped,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
33,29.54,974.82,Shipped,4,2004,Vintage Cars,Diecast Collectables,Boston,USA,NA,Small
20,28.88,577.6,Shipped,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Small
29,38.17,1106.93,Shipped,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
23,30.2,694.6,Shipped,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,EMEA,Small
39,29.54,1152.06,Shipped,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
20,100,2624,Shipped,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,USA,NA,Small
45,81.91,3685.95,Shipped,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
20,35.18,703.6,Shipped,11,2004,Vintage Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
48,100,9720,Shipped,12,2004,Vintage Cars,Lyon Souveniers,Paris,France,EMEA,Large
23,36.29,834.67,Resolved,1,2005,Vintage Cars,Toys4GrownUps.com,Pasadena,USA,NA,Small
32,70.56,2257.92,Shipped,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
33,100,8344.71,Shipped,3,2005,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Large
61,29.54,1801.94,Shipped,4,2005,Vintage Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Small
45,26.88,1209.6,In Process,5,2005,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
38,83.03,3155.14,Shipped,2,2003,Motorcycles,Land of Toys Inc.,NYC,USA,NA,Medium
34,83.79,2848.86,Shipped,4,2003,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
43,83.03,3570.29,Shipped,7,2003,Motorcycles,Lyon Souveniers,Paris,France,EMEA,Medium
47,83.03,3902.41,Shipped,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,NA,Medium
22,67.03,1474.66,Shipped,10,2003,Motorcycles,Baane Mini Imports,Stavern,Norway,EMEA,Small
29,75.41,2186.89,Shipped,10,2003,Motorcycles,Technics Stores Inc.,Burlingame,USA,NA,Small
28,68.55,1919.4,Shipped,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Small
40,91.4,3656,Shipped,11,2003,Motorcycles,Herkku Gifts,Bergen,Norway,EMEA,Medium
25,73.88,1847,Shipped,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,USA,NA,Small
30,61.7,1851,Shipped,1,2004,Motorcycles,Osaka Souveniers Co.,Osaka,Japan,Japan,Small
38,69.31,2633.78,Shipped,2,2004,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
36,87.6,3153.6,Shipped,4,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
32,87.6,2803.2,Shipped,5,2004,Motorcycles,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
37,62.46,2311.02,Shipped,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,USA,NA,Small
30,79.98,2399.4,Shipped,7,2004,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Small
39,70.08,2733.12,Shipped,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,NA,Small
32,65.51,2096.32,Shipped,9,2004,Motorcycles,"Clover Collections, Co.",Dublin,Ireland,EMEA,Small
47,63.22,2971.34,Shipped,10,2004,Motorcycles,Mini Classics,White Plains,USA,NA,Small
26,86.83,2257.58,Shipped,11,2004,Motorcycles,Diecast Classics Inc.,Allentown,USA,NA,Small
37,94.43,3493.91,Shipped,11,2004,Motorcycles,Land of Toys Inc.,NYC,USA,NA,Medium
55,79.98,4398.9,Shipped,11,2004,Motorcycles,Enaco Distributors,Barcelona,Spain,EMEA,Medium
21,100,3595.62,Shipped,1,2005,Motorcycles,Suominen Souveniers,Espoo,Finland,EMEA,Medium
23,100,2443.29,Shipped,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Small
49,81.4,3988.6,Shipped,3,2005,Motorcycles,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
59,87.6,5168.4,Shipped,4,2005,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Medium
32,87.6,2803.2,Shipped,5,2005,Motorcycles,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
43,100,6341.21,Shipped,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium
41,100,5189.78,Shipped,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
45,100,6027.75,Shipped,6,2003,Ships,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium
33,100,3366,Shipped,8,2003,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
40,100,5456.4,Shipped,9,2003,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
33,100,3812.16,Cancelled,10,2003,Ships,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
50,100,6083,Shipped,11,2003,Ships,CAF Imports,Madrid,Spain,EMEA,Medium
30,100,3170.7,Shipped,11,2003,Ships,Mini Creations Ltd.,New Bedford,USA,NA,Medium
41,100,4534.6,Shipped,11,2003,Ships,Enaco Distributors,Barcelona,Spain,EMEA,Medium
35,100,4301.15,Shipped,1,2004,Ships,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium
49,100,6804.63,Shipped,2,2004,Ships,Petit Auto,Bruxelles,Belgium,EMEA,Medium
46,100,5652.94,Shipped,3,2004,Ships,giftsbymail.co.uk,Cowes,UK,EMEA,Medium
48,100,6960.48,Cancelled,5,2004,Ships,Land of Toys Inc.,NYC,USA,NA,Medium
36,100,4512.6,Shipped,6,2004,Ships,Quebec Home Shopping Network,Montreal,Canada,NA,Medium
22,100,2784.76,Shipped,7,2004,Ships,Petit Auto,Bruxelles,Belgium,EMEA,Small
42,100,5316.36,Shipped,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Medium
21,100,2941.89,Shipped,9,2004,Ships,Amica Models & Co.,Torino,Italy,EMEA,Small
29,100,3207.4,Shipped,10,2004,Ships,"AV Stores, Co.",Manchester,UK,EMEA,Medium
35,100,4215.05,Shipped,10,2004,Ships,La Rochelle Gifts,Nantes,France,EMEA,Medium
41,100,4333.29,Shipped,11,2004,Ships,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Medium
29,71.97,2087.13,Shipped,11,2004,Ships,Classic Legends Inc.,NYC,USA,NA,Small
34,50.33,1711.22,Shipped,12,2004,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Small
37,100,3910.53,Shipped,1,2005,Ships,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Medium
28,80.54,2255.12,Shipped,2,2005,Ships,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
49,100,5720.75,Shipped,3,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
23,100,3335.23,On Hold,5,2005,Ships,Gifts4AllAges.com,Boston,USA,NA,Medium
46,53.76,2472.96,Shipped,1,2003,Vintage Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
39,44.35,1729.65,Shipped,3,2003,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
22,45.25,995.5,Shipped,5,2003,Vintage Cars,Signal Gift Stores,Las Vegas,USA,NA,Small
49,49.28,2414.72,Shipped,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,NA,Small
43,36.29,1560.47,Shipped,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
27,41.22,1112.94,Shipped,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
31,36.74,1138.94,Shipped,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
20,50.62,1012.4,Shipped,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
24,38.08,913.92,Shipped,12,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
49,47.94,2349.06,Shipped,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small
24,48.38,1161.12,Shipped,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
39,45.25,1764.75,Shipped,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
37,45.7,1690.9,Shipped,6,2004,Vintage Cars,Mini Caravy,Strasbourg,France,EMEA,Small
45,47.49,2137.05,Shipped,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Small
45,48.38,2177.1,Shipped,9,2004,Vintage Cars,Herkku Gifts,Bergen,Norway,EMEA,Small
44,39.42,1734.48,Shipped,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,EMEA,Small
23,37.63,865.49,Shipped,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
30,100,3500.1,Shipped,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,USA,NA,Medium
26,85.52,2223.52,Shipped,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
43,53.76,2311.68,Shipped,11,2004,Vintage Cars,Atelier graphique,Nantes,France,EMEA,Small
26,31.86,828.36,Shipped,12,2004,Vintage Cars,Lyon Souveniers,Paris,France,EMEA,Small
28,30.59,856.52,Resolved,1,2005,Vintage Cars,Toys4GrownUps.com,Pasadena,USA,NA,Small
27,68.35,1845.45,Shipped,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
24,100,4042.08,Shipped,3,2005,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
40,45.7,1828,In Process,5,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
36,100,3680.28,Shipped,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,Norway,EMEA,Medium
21,100,2925.09,Shipped,4,2003,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,EMEA,Small
27,100,3415.77,Shipped,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
47,100,5105.14,Shipped,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,NA,Medium
42,100,5098.8,Shipped,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium
32,100,4661.76,Shipped,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
